Class,likes,relevance,correctness,dummy
True,1.0,0.24481921,0.99
FP,0.0,0.072527,0.99
True,0.0,0.0,0.0
True,11.0,0.04260347,0.99
FP,0.0,0.0585647,0.99
FP,0.0,0.039906375,0.99
FP,0.0,0.039491653,0.99
True,0.0,0.43155435,0.99
FP,1.0,0.021626439,0.99
True,0.0,0.67924476,0.66
True,0.0,0.0,0.0
True,0.0,0.0,0.0
True,31.0,0.069911025,0.99
True,0.0,0.09714636,0.99
True,2.0,0.25640646,0.99
FP,0.0,0.062000334,0.99
FP,0.0,0.028174356,0.99
True,20.0,0.13309555,0.66
True,1.0,0.23101887,0.66
True,0.0,0.0,0.99
FP,0.0,0.031158822,0.99
FP,0.0,0.027614187,0.99
True,0.0,0.11594435,0.99
True,21.0,0.23338702,0.66
True,0.0,0.0,0.99
True,10.0,0.1213561,0.99
True,3.0,0.22664341,0.99
FP,0.0,0.07448744,0.99
True,0.0,0.065593615,0.99
True,4.0,0.18456061,0.99
True,27.0,0.014357538,0.99
True,16.0,0.44877595,0.66
True,0.0,0.09936091,0.99
True,0.0,0.23513564,0.66
True,8.0,0.2828665,0.99
True,0.0,0.026832765,0.99
FP,0.0,0.0585647,0.99
FP,0.0,0.019893965,0.99
True,0.0,0.0,0.0
True,6.0,0.15688205,0.99
True,88.0,0.70521176,0.66
True,4.0,0.14430356,0.99
True,0.0,0.0,0.0
FP,0.0,0.08754784,0.66
True,0.0,0.34364045,0.66
True,30.0,0.0,0.0
True,0.0,0.20565896,0.99
True,15.0,0.1745473,0.66
True,0.0,0.078418955,0.99
True,0.0,0.1281374,0.66
True,0.0,0.09267252,0.66
True,0.0,0.034900922,0.99
True,5.0,0.17913355,0.99
True,0.0,0.05289094,0.99
True,5.0,0.21468358,0.99
True,1.0,0.5236524,0.66
FP,0.0,0.02375548,0.66
True,0.0,0.13780545,0.99
True,0.0,0.023625381,0.99
True,0.0,0.014867711,0.66
FN,3.0,0.16260093,0.99
True,5.0,0.59427506,0.0
FP,0.0,0.08062233,0.99
True,0.0,0.46951452,0.99
True,0.0,0.1981816,0.99
True,2.0,0.1685612,0.66
True,0.0,0.08900674,0.66
True,11.0,0.21370016,0.66
True,0.0,0.0,0.66
True,0.0,0.5279527,0.99
True,0.0,0.36080286,0.66
True,0.0,0.087783314,0.99
True,0.0,0.12923495,0.99
True,0.0,0.22552036,0.99
True,0.0,0.13002884,0.99
True,2.0,0.2976262,0.99
True,29.0,0.04873814,0.99
True,0.0,0.06713162,0.99
True,11.0,0.16559343,0.99
True,0.0,0.0,0.0
True,7.0,0.14335454,0.99
True,0.0,0.03304517,0.66
True,0.0,0.0419882,0.99
FP,0.0,0.0592966,0.66
True,0.0,0.42922473,0.99
True,0.0,0.3000616,0.66
True,0.0,0.17193176,0.99
True,0.0,0.014009003,0.99
True,9.0,0.24007253,0.66
True,0.0,0.13138422,0.99
FN,0.0,0.15282196,0.99
True,0.0,0.016452566,0.99
True,0.0,0.0,0.0
True,9.0,0.19846267,0.66
True,0.0,0.05573625,0.99
True,0.0,0.24119012,0.99
True,0.0,0.038449362,0.99
True,0.0,0.038232557,0.99
True,0.0,0.5509169,0.66
True,98.0,0.060852103,0.66
True,127.0,0.16652553,0.99
FP,0.0,0.064641625,0.66
FP,0.0,0.06308914,0.99
True,0.0,0.022060491,0.66
True,0.0,0.093689136,0.66
FN,1.0,0.38048196,0.66
True,0.0,0.058928985,0.66
True,0.0,0.009470472,0.66
True,0.0,0.0,0.0
True,98.0,0.027684728,0.99
True,0.0,0.033411007,0.99
True,0.0,0.24041764,0.99
True,0.0,0.02173966,0.99
True,0.0,0.0714079,0.99
True,0.0,0.0,0.66
True,0.0,0.066488914,0.66
True,2.0,0.7076907,0.99
True,0.0,0.0,0.66
True,0.0,0.055107005,0.99
True,1.0,0.25155115,0.66
True,67.0,0.08648096,0.99
True,0.0,0.102527775,0.99
True,0.0,0.07834198,0.99
True,77.0,0.045124352,0.66
True,0.0,0.0,0.99
True,0.0,0.05449099,0.66
FP,0.0,0.02308591,0.99
True,0.0,0.04841604,0.99
True,30.0,0.17608695,0.99
True,1.0,0.19759227,0.99
True,0.0,0.0706601,0.66
True,0.0,0.22214666,0.99
True,2.0,0.17632036,0.99
True,98.0,0.24621218,0.66
True,0.0,0.0808243,0.66
FP,0.0,0.0,0.0
True,22.0,0.20711356,0.99
True,0.0,0.008504852,0.66
True,0.0,0.033534735,0.99
True,1.0,0.23341371,0.99
True,3.0,0.38048196,0.99
True,16.0,0.35403246,0.99
True,0.0,0.03786845,0.99
True,1.0,0.22833374,0.66
True,9.0,0.60165215,0.66
True,0.0,0.008707296,0.99
FP,0.0,0.082440354,0.99
True,0.0,0.038728334,0.99
True,31.0,0.26205367,0.99
True,15.0,0.17878777,0.99
True,0.0,0.07752041,0.66
True,19.0,0.25891903,0.99
True,0.0,0.12670621,0.99
True,0.0,0.035466522,0.99
True,0.0,0.24886279,0.66
True,0.0,0.031612955,0.99
True,0.0,6.745958E-4,0.0
True,0.0,0.051012773,0.99
True,0.0,0.0,0.66
True,0.0,0.1640615,0.99
True,0.0,0.0048814407,0.99
True,25.0,0.29291067,0.99
True,0.0,0.027889075,0.99
FP,0.0,0.050910648,0.99
True,0.0,0.09625786,0.66
FN,0.0,0.10363717,0.99
True,0.0,0.016033288,0.66
True,0.0,0.078392126,0.66
FP,0.0,0.07153951,0.99
True,2.0,0.23174478,0.99
True,6.0,0.20461407,0.66
True,0.0,0.6646596,0.99
FP,0.0,0.026936507,0.99
True,3.0,0.21033685,0.99
True,11.0,0.3389123,0.66
True,30.0,0.18293214,0.66
True,0.0,0.042855255,0.99
True,10.0,0.19884251,0.66
True,17.0,0.065659836,0.99
True,3.0,0.25680208,0.99
True,38.0,0.08908877,0.66
True,33.0,0.19832745,0.66
True,2.0,0.17686835,0.99
True,0.0,0.07041079,0.99
True,0.0,0.018384404,0.99
True,0.0,0.24301934,0.99
True,0.0,0.015341604,0.99
True,0.0,0.0,0.99
True,9.0,0.20093,0.0
FP,0.0,0.03754189,0.99
True,0.0,0.21387276,0.66
True,4.0,0.4254323,0.99
True,0.0,0.027903993,0.99
True,0.0,0.12219098,0.99
True,2.0,0.6509603,0.66
FN,0.0,0.11064988,0.99
True,0.0,0.078611195,0.99
FN,1.0,0.52611303,0.0
True,0.0,0.033154055,0.99
True,0.0,0.08013266,0.99
True,10.0,0.1933239,0.66
True,0.0,0.029610954,0.66
True,0.0,0.02641969,0.99
True,28.0,0.13831894,0.66
True,0.0,0.19338714,0.99
True,0.0,0.0,0.99
FP,0.0,0.007062122,0.99
True,0.0,0.05974484,0.99
True,0.0,0.3191585,0.66
FP,0.0,0.017197566,0.99
True,0.0,0.13756552,0.99
FP,0.0,0.055075236,0.99
True,0.0,0.13941164,0.99
True,0.0,0.06345113,0.99
True,0.0,0.023712637,0.66
True,0.0,0.056417055,0.99
FP,0.0,0.06442274,0.99
True,0.0,0.06330162,0.99
True,25.0,0.069083616,0.99
FP,0.0,0.08061102,0.99
True,0.0,0.2124468,0.66
FP,0.0,0.02317675,0.99
True,0.0,0.22873351,0.66
True,2.0,0.20608495,0.99
True,0.0,0.0059184954,0.99
True,4.0,0.18049137,0.66
True,0.0,0.06455783,0.99
True,30.0,0.0982532,0.99
True,0.0,0.036494903,0.99
True,0.0,0.43422562,0.66
True,0.0,0.06355775,0.99
FP,0.0,0.028896198,0.99
True,0.0,0.024037715,0.99
True,109.0,0.13136646,0.66
True,0.0,0.28880686,0.66
True,0.0,0.1420534,0.99
True,0.0,0.04148812,0.99
True,0.0,0.07430303,0.66
FN,0.0,0.110722646,0.99
True,0.0,0.026716784,0.66
True,0.0,0.04876805,0.99
True,0.0,0.051621486,0.99
True,0.0,0.027755423,0.99
True,68.0,0.06539435,0.99
True,3.0,0.5445166,0.66
True,0.0,0.015332391,0.66
True,0.0,0.076494284,0.66
True,13.0,0.22174725,0.66
True,56.0,0.051106557,0.99
FP,0.0,0.054854844,0.99
True,51.0,0.014945356,0.99
FN,0.0,0.21435893,0.66
True,9.0,0.20112066,0.99
True,0.0,0.029610954,0.66
True,0.0,0.047242325,0.99
FN,0.0,0.19773823,0.66
True,56.0,0.05599221,0.99
True,53.0,0.07683766,0.99
FP,0.0,0.043505047,0.99
True,0.0,0.23101887,0.66
FN,0.0,0.10149234,0.99
True,0.0,0.14091195,0.66
True,40.0,0.50445217,0.99
True,50.0,0.677368,0.66
True,0.0,0.05327555,0.66
True,3.0,0.22703573,0.66
True,3.0,0.1475225,0.99
True,25.0,0.22403118,0.99
True,2.0,0.27629533,0.99
True,6.0,0.44188473,0.66
True,32.0,0.3255503,0.99
True,0.0,0.046331614,0.99
True,0.0,0.035385467,0.99
True,0.0,0.0,0.33
True,3.0,0.47302628,0.66
True,0.0,0.058420744,0.99
True,22.0,0.97425574,0.66
True,60.0,0.07585597,0.99
True,10.0,0.7288848,0.66
True,0.0,0.08346732,0.99
True,0.0,0.1450531,0.66
True,0.0,0.0,0.0
FP,0.0,0.056185603,0.99
True,1.0,0.25498185,0.99
FN,0.0,0.114343725,0.66
True,13.0,0.50659966,0.99
True,13.0,0.2977286,0.66
FP,0.0,0.03423939,0.99
FN,1.0,0.23015472,0.99
True,0.0,0.08037829,0.99
True,0.0,0.21993501,0.99
True,0.0,0.09764307,0.99
True,24.0,0.041464563,0.99
True,23.0,0.02819173,0.66
True,7.0,0.8433163,0.66
True,0.0,0.03622527,0.99
True,8.0,0.20310743,0.66
FP,0.0,0.05090297,0.99
True,3.0,0.15843248,0.99
True,0.0,0.117402,0.99
True,0.0,0.0148711745,0.66
True,0.0,0.046809763,0.99
FN,0.0,0.11350485,0.66
True,0.0,7.859296E-5,0.66
True,0.0,0.19859894,0.99
True,0.0,0.0,0.66
FN,2.0,0.19758593,0.99
True,0.0,0.24511297,0.66
True,8.0,0.30515578,0.99
True,0.0,0.095258296,0.66
FP,0.0,0.05133307,0.99
True,0.0,0.0,0.66
True,5.0,0.23334676,0.66
True,0.0,0.0,0.66
True,0.0,0.0,0.99
True,21.0,0.041265257,0.99
True,0.0,0.056297738,0.99
True,0.0,0.15234815,0.99
True,0.0,0.2744233,0.66
FN,0.0,0.2266457,0.99
True,0.0,0.060587924,0.99
True,0.0,0.018639017,0.66
FP,0.0,0.010164877,0.99
True,0.0,0.0,0.0
True,0.0,0.023712637,0.0
True,31.0,0.09930188,0.99
FN,0.0,0.095277674,0.66
True,0.0,0.033459928,0.99
True,0.0,0.24348193,0.99
True,135.0,0.0913756,0.99
True,0.0,0.063390516,0.66
True,0.0,0.01976873,0.99
True,0.0,0.05851631,0.99
True,0.0,0.07758116,0.66
True,0.0,0.0,0.0
True,0.0,0.052215934,0.99
True,0.0,0.017197317,0.99
True,1.0,0.18245067,0.99
True,0.0,0.19318295,0.99
True,31.0,0.16368051,0.99
True,5.0,0.21370016,0.99
True,0.0,0.057259135,0.99
True,7.0,0.20900786,0.99
True,66.0,0.054141503,0.66
FN,0.0,0.10241625,0.99
True,0.0,0.01953128,0.99
True,7.0,0.2278432,0.99
True,21.0,0.23866089,0.99
True,0.0,0.04113265,0.99
FP,0.0,0.021128839,0.66
True,4.0,0.20444053,0.99
True,2.0,0.35211223,0.99
True,0.0,0.021510115,0.99
True,2.0,0.2268848,0.66
True,0.0,0.038176596,0.99
True,1.0,0.3856342,0.66
True,0.0,0.23514949,0.99
True,0.0,0.07600927,0.99
True,10.0,0.2306417,0.99
True,2.0,0.15465756,0.66
True,2.0,0.1485797,0.99
True,37.0,0.09464073,0.99
True,0.0,0.072874896,0.99
True,0.0,0.031068053,0.99
True,0.0,0.0060156737,0.99
True,0.0,0.0,0.0
True,44.0,0.06482845,0.99
True,0.0,0.034625866,0.99
True,20.0,0.168848,0.66
True,36.0,0.22502242,0.99
True,0.0,0.14316466,0.99
True,9.0,0.22174725,0.66
True,0.0,0.036377482,0.99
True,0.0,0.039418038,0.99
True,0.0,0.025547368,0.99
True,0.0,0.15036556,0.99
True,32.0,0.393054,0.66
True,0.0,0.12300589,0.99
FN,0.0,0.13835958,0.99
True,0.0,0.042141914,0.99
FN,2.0,0.10940835,0.66
True,0.0,0.05533126,0.99
True,0.0,0.28502914,0.99
True,0.0,0.07852483,0.99
True,0.0,0.11117302,0.99
True,0.0,0.057556707,0.99
True,15.0,0.2174819,0.66
True,0.0,0.151241,0.99
True,0.0,0.33218917,0.66
True,0.0,0.0051407097,0.99
True,0.0,0.025978558,0.66
True,0.0,0.045451067,0.99
True,0.0,0.060744774,0.99
True,0.0,0.021344563,0.99
True,0.0,0.0,0.99
True,35.0,1.3170552,0.66
True,0.0,0.47776818,0.99
True,0.0,0.01683341,0.66
True,1.0,0.19167763,0.99
True,0.0,0.059506577,0.66
True,1.0,0.0,0.0
True,0.0,0.061388835,0.99
True,95.0,0.033670872,0.99
True,9.0,0.7720106,0.99
FP,0.0,0.07228653,0.99
True,0.0,0.21514669,0.66
True,0.0,0.0,0.99
True,45.0,0.078453764,0.66
True,0.0,0.45725772,0.99
FN,0.0,0.09674679,0.99
True,0.0,0.021385435,0.99
True,0.0,0.18476622,0.99
True,6.0,0.16001248,0.99
True,5.0,0.20600788,0.66
True,25.0,0.02927687,0.99
True,0.0,0.0444494,0.99
True,3.0,0.1820318,0.66
True,32.0,0.68890285,0.99
True,0.0,0.13812163,0.99
True,118.0,0.15219279,0.66
True,8.0,0.343318,0.99
True,0.0,0.0,0.0
True,86.0,0.2670711,0.66
True,0.0,0.19756894,0.99
True,16.0,0.16351658,0.99
True,0.0,0.75083584,0.99
True,0.0,0.029498354,0.99
True,0.0,0.0,0.66
True,0.0,0.0843037,0.99
True,1.0,0.46373212,0.99
FP,0.0,0.060625922,0.99
True,0.0,1.0692493,0.99
True,74.0,0.06861076,0.99
True,4.0,0.12175345,0.99
True,0.0,0.010686306,0.99
True,0.0,0.06639944,0.99
True,0.0,0.037574854,0.99
True,4.0,0.15384914,0.99
FP,1.0,0.012486585,0.99
True,0.0,0.28432107,0.66
True,2.0,0.0,0.0
FP,0.0,0.043798734,0.99
True,0.0,0.041119624,0.99
True,29.0,0.9051149,0.99
True,0.0,0.0,0.0
FN,0.0,0.12631238,0.66
True,0.0,0.022026083,0.99
True,0.0,0.036744744,0.99
True,0.0,0.05611549,0.99
True,33.0,0.6096894,0.66
True,0.0,0.21467201,0.99
FP,0.0,0.0,0.0
True,0.0,0.02434709,0.99
True,93.0,0.08557494,0.99
True,26.0,0.0,0.99
True,0.0,0.028818134,0.99
True,0.0,0.0,0.0
True,0.0,0.046846975,0.99
True,0.0,0.05281651,0.99
FP,3.0,0.07672407,0.99
FN,0.0,0.08909544,0.99
True,0.0,0.019022474,0.99
True,55.0,0.06077005,0.99
True,0.0,0.054042824,0.99
True,0.0,0.6096894,0.66
True,0.0,0.45567942,0.99
True,0.0,0.009096752,0.99
True,19.0,0.35262865,0.99
True,0.0,0.019345611,0.99
True,0.0,0.02853392,0.99
True,43.0,0.545104,0.66
True,0.0,0.0,0.99
FN,0.0,0.08830352,0.99
True,1.0,0.023185572,0.99
True,0.0,0.0145042725,0.99
FP,0.0,0.034839854,0.99
True,0.0,0.029034898,0.99
True,0.0,0.0,0.99
True,0.0,0.0,0.99
True,109.0,0.34594697,0.99
True,2.0,0.027825389,0.99
True,85.0,0.07980773,0.99
True,0.0,0.0,0.0
FN,0.0,0.14891489,0.99
True,3.0,0.0,0.0
True,0.0,0.038758118,0.99
True,114.0,0.0058747833,0.99
True,51.0,0.0,0.66
True,0.0,0.0,0.99
FP,2.0,0.016366336,0.99
True,23.0,0.17283925,0.66
True,5.0,0.54571515,0.66
True,0.0,0.019368771,0.99
True,0.0,0.055280436,0.99
True,0.0,0.17377162,0.99
FN,0.0,0.23582675,0.99
FP,0.0,0.015305537,0.99
True,0.0,0.048383087,0.99
True,0.0,0.04353824,0.99
True,0.0,0.0,0.0
True,1.0,0.13603032,0.99
True,0.0,0.032739613,0.99
FN,1.0,0.1734524,0.66
True,0.0,0.028577264,0.99
True,0.0,0.035115615,0.99
FN,0.0,0.11283981,0.99
True,5.0,0.1766865,0.66
True,1.0,0.19519122,0.66
FP,0.0,0.040887915,0.99
True,11.0,0.4272814,0.0
True,0.0,0.025722764,0.99
True,0.0,0.06974807,0.66
True,70.0,0.061604697,0.99
True,39.0,0.112962365,0.99
True,0.0,0.17663267,0.66
True,0.0,0.0,0.66
True,0.0,0.07814625,0.99
True,0.0,0.0,0.0
True,0.0,0.040664814,0.99
True,0.0,0.046146847,0.99
True,0.0,0.022332033,0.99
True,20.0,0.032950636,0.99
FP,2.0,0.03999146,0.99
FN,1.0,0.16332164,0.0
True,13.0,0.3213029,0.99
True,2.0,0.16783781,0.99
True,6.0,0.0797108,0.99
True,42.0,0.90872633,0.99
True,7.0,0.024618885,0.99
True,24.0,0.14941765,0.99
True,10.0,0.31431264,0.0
FN,1.0,0.11959149,0.66
FP,3.0,0.023664875,0.99
True,0.0,0.0,0.0
True,0.0,0.0,0.0
True,0.0,0.043715835,0.99
True,0.0,0.0,0.33
True,0.0,0.06906637,0.99
FP,2.0,0.03578238,0.66
FN,1.0,0.09232886,0.99
True,0.0,0.0,0.66
True,2.0,0.18384981,0.66
True,17.0,0.39825377,0.66
True,0.0,0.01855881,0.66
True,0.0,0.041070834,0.99
True,0.0,0.058090616,0.99
True,15.0,0.18051706,0.99
True,0.0,0.025609104,0.99
True,3.0,0.09824791,0.99
True,13.0,0.22392207,0.99
True,0.0,0.04628495,0.99
FN,0.0,0.089623325,0.99
True,0.0,0.0035039748,0.99
FP,2.0,0.05370088,0.99
FN,1.0,0.09582439,0.99
FN,0.0,0.22967446,0.66
True,0.0,0.024138575,0.66
True,0.0,0.021075925,0.99
True,0.0,0.012248044,0.99
FN,3.0,0.1284436,0.99
True,3.0,0.06587008,0.66
True,63.0,0.017358733,0.99
True,36.0,0.144436,0.99
True,35.0,0.20014499,0.99
True,0.0,0.0,0.99
True,1.0,0.4892696,0.66
True,0.0,0.0,0.0
True,3.0,0.1742358,0.66
True,0.0,0.023798188,0.99
FP,0.0,0.07190013,0.66
True,41.0,0.05746956,0.99
True,0.0,0.24097067,0.99
True,5.0,0.6013875,0.66
True,0.0,0.0,0.0
True,0.0,0.052442066,0.99
True,2.0,0.6096894,0.99
FP,0.0,0.01519991,0.66
FN,0.0,0.12062583,0.66
True,0.0,0.044771206,0.99
True,13.0,0.17205194,0.99
FN,0.0,0.30115047,0.66
True,1.0,0.05491236,0.99
True,0.0,0.13108005,0.99
True,3.0,0.3831839,0.99
True,0.0,0.0,0.0
True,1.0,0.0,0.0
True,0.0,0.057868607,0.99
FN,0.0,0.09366384,0.66
True,0.0,0.045813594,0.99
FP,0.0,0.00897418,0.99
True,0.0,0.024777964,0.99
True,3.0,0.14091888,0.66
True,3.0,0.301912,0.99
True,0.0,0.035497326,0.99
True,71.0,0.25620863,0.66
True,0.0,0.0705196,0.99
True,0.0,0.033459112,0.99
True,30.0,0.18729788,0.99
True,78.0,0.16050574,0.99
True,0.0,0.013235939,0.99
True,7.0,0.3513422,0.66
True,1.0,0.019458367,0.99
True,0.0,0.0,0.99
True,0.0,0.078586504,0.99
True,4.0,0.2551631,0.66
True,0.0,0.0,0.66
True,0.0,0.063237965,0.99
True,0.0,0.072713405,0.99
True,69.0,0.0,0.0
FN,0.0,0.089961715,0.99
True,9.0,0.4675672,0.99
FP,0.0,0.012124932,0.66
True,0.0,0.0,0.66
FP,0.0,0.045600414,0.99
True,0.0,0.035871457,0.66
FP,0.0,0.087562904,0.99
True,23.0,0.38965136,0.99
FP,1.0,0.0039975015,0.99
True,199.0,0.06438832,0.99
True,18.0,0.75554204,0.99
True,0.0,0.04109419,0.99
FP,0.0,0.016340865,0.99
True,0.0,0.072053984,0.99
True,0.0,0.043012984,0.66
True,0.0,0.018888276,0.99
True,23.0,0.03559237,0.66
True,0.0,0.04262957,0.99
True,28.0,0.1355563,0.99
True,0.0,0.021075925,0.99
True,19.0,0.020766862,0.99
True,4.0,0.24795133,0.99
True,0.0,0.3981399,0.66
FP,0.0,0.017950412,0.99
FP,0.0,0.019118307,0.99
True,0.0,0.014265262,0.66
True,0.0,0.006669003,0.66
True,0.0,0.014754154,0.99
True,39.0,0.065800205,0.66
FP,0.0,0.04834293,0.99
True,0.0,0.0,0.33
True,0.0,0.0,0.99
True,0.0,0.0071281805,0.99
True,0.0,0.039701432,0.99
True,0.0,0.0062835845,0.99
True,12.0,0.28021878,0.66
True,1.0,0.1039456,0.99
FP,0.0,0.011251535,0.99
True,22.0,0.21485779,0.99
FP,1.0,0.07541727,0.99
True,1.0,0.17051719,0.99
True,0.0,0.03523012,0.66
True,0.0,0.08128737,0.99
True,0.0,0.0061186887,0.99
True,0.0,0.08515235,0.33
FN,0.0,0.3912621,0.66
True,13.0,0.06166814,0.99
True,0.0,0.057981625,0.99
True,0.0,0.04957328,0.66
True,0.0,0.022730837,0.99
FP,0.0,0.022040691,0.99
True,0.0,0.029135352,0.99
True,0.0,0.022967719,0.99
True,17.0,0.17570111,0.99
True,3.0,0.1886599,0.99
FN,0.0,0.0993769,0.99
True,0.0,0.035432868,0.99
FN,0.0,0.09379432,0.99
True,0.0,0.005069569,0.66
FP,5.0,0.0,0.66
True,0.0,0.013196698,0.99
True,0.0,0.0,0.66
True,0.0,0.065398976,0.99
True,0.0,0.0,0.66
True,12.0,0.2353327,0.99
FN,1.0,0.09146833,0.66
True,16.0,0.16562526,0.66
True,8.0,0.15333822,0.99
FP,0.0,0.030194797,0.66
True,3.0,0.101947114,0.99
FP,2.0,0.046971,0.66
True,20.0,0.19394326,0.66
True,0.0,0.013904834,0.99
True,53.0,0.20624515,0.66
True,15.0,0.07493496,0.99
True,0.0,0.017902918,0.66
True,34.0,0.15436289,0.99
True,1.0,0.016783793,0.66
True,66.0,0.09423393,0.66
True,7.0,0.024059618,0.66
True,57.0,0.011761103,0.99
True,0.0,0.0,0.66
True,0.0,0.024420753,0.99
True,0.0,0.023270816,0.99
True,0.0,0.03114043,0.99
True,0.0,0.05362095,0.99
True,0.0,0.14393666,0.99
True,0.0,0.02192727,0.99
True,0.0,0.12032034,0.99
True,11.0,0.34823376,0.66
FP,0.0,0.0483621,0.99
True,0.0,0.012524114,0.99
True,1.0,0.047764916,0.0
True,1.0,0.0,0.99
True,0.0,0.034281407,0.66
True,0.0,0.058681183,0.99
True,0.0,0.054551598,0.99
FP,0.0,0.019090699,0.99
True,103.0,0.054869913,0.99
True,2.0,0.12974614,0.66
True,11.0,0.0081240125,0.66
True,11.0,0.7934879,0.66
True,59.0,0.16783641,0.66
True,0.0,0.0,0.99
True,0.0,0.014836458,0.99
True,1.0,0.023707548,0.99
True,0.0,0.0,0.66
FP,0.0,0.04879781,0.99
True,97.0,0.01817457,0.99
FP,0.0,0.035513423,0.66
FP,0.0,0.026117945,0.99
FP,0.0,0.07966052,0.99
True,7.0,0.20063408,0.66
True,0.0,0.017648393,0.99
True,0.0,0.031231333,0.99
True,0.0,0.0055340705,0.99
True,0.0,0.0,0.0
True,2.0,0.15819046,0.99
True,0.0,0.0343662,0.99
True,68.0,0.2160329,0.66
True,0.0,0.02616289,0.99
FN,0.0,0.094384514,0.99
True,1.0,0.14237283,0.66
True,0.0,0.009496728,0.99
True,0.0,0.010292766,0.66
True,0.0,0.016160352,0.99
True,11.0,0.28036302,0.66
True,66.0,0.0,0.0
True,0.0,0.030246893,0.99
True,0.0,0.024230896,0.99
True,37.0,0.13788868,0.99
True,0.0,0.036689196,0.99
True,47.0,0.1025437,0.99
True,0.0,0.0,0.99
True,0.0,0.08701819,0.66
True,1.0,0.04308551,0.99
True,0.0,0.0,0.0
True,5.0,0.14873172,0.66
True,0.0,0.022027697,0.99
True,0.0,0.5080143,0.99
True,1.0,0.42028767,0.99
True,0.0,0.0932199,0.99
True,0.0,0.0,0.66
True,1.0,0.24813409,0.99
True,0.0,0.0,0.0
True,7.0,0.10126713,0.99
True,30.0,0.096260935,0.66
True,0.0,0.041741177,0.99
FP,0.0,0.07165474,0.99
True,21.0,0.21072769,0.99
True,12.0,0.25026396,0.99
FP,0.0,0.046888337,0.99
True,9.0,0.2055063,0.99
True,111.0,0.0,0.66
True,1.0,0.015618654,0.99
True,0.0,0.037739057,0.99
True,0.0,0.004447199,0.99
True,117.0,0.1418479,0.99
True,0.0,0.19830215,0.99
True,1.0,0.0,0.66
True,2.0,0.17546675,0.66
True,0.0,0.023447718,0.99
FP,0.0,0.045415297,0.99
True,0.0,0.023233026,0.66
FN,0.0,0.13339812,0.99
FN,0.0,0.08866595,0.99
True,0.0,0.019822823,0.99
True,0.0,0.020839186,0.99
True,0.0,0.032114327,0.99
True,1.0,0.038449362,0.99
True,45.0,0.17930116,0.66
True,0.0,0.037885074,0.66
FP,0.0,0.03699573,0.99
True,50.0,0.14372298,0.66
True,0.0,0.027731054,0.99
True,0.0,0.013882346,0.99
True,0.0,0.033061482,0.99
True,0.0,0.006810196,0.99
True,18.0,0.13611016,0.66
True,75.0,0.1617651,0.99
True,12.0,0.36431485,0.99
True,0.0,0.07697688,0.99
FP,0.0,0.05814624,0.99
FP,0.0,0.05898142,0.99
True,34.0,0.15490723,0.99
True,0.0,0.06435892,0.99
FN,0.0,0.09231821,0.99
FP,0.0,0.027866887,0.99
FP,0.0,0.006720513,0.99
FP,0.0,0.044911653,0.99
True,76.0,0.2100756,0.99
